Calibration_1,AccX_1,AccY_1,AccZ_1,Roll_1,Pitch_1,Yaw_1,QuatW_1,QuatX_1,QuatY_1,QuatZ_1,Calibration_2,AccX_2,AccY_2,AccZ_2,Roll_2,Pitch_2,Yaw_2,QuatW_2,QuatX_2,QuatY_2,QuatZ_2
0.0,37.69,49.94,156.38,37.69,49.94,156.38,0.43,-0.54,-0.71,-0.15,0.0,5.75,34.13,-25.81,5.75,34.13,-25.81,0.93,0.18,-0.31,-0.05
0.0,38.69,51.81,157.0,38.69,51.81,157.0,0.44,-0.53,-0.71,-0.15,0.0,5.31,33.25,-26.69,5.31,33.25,-26.69,0.93,0.19,-0.3,-0.04
0.0,40.13,54.44,157.56,40.13,54.44,157.56,0.45,-0.51,-0.72,-0.17,0.0,4.63,33.0,-28.25,4.63,33.0,-28.25,0.93,0.21,-0.3,-0.04
0.0,39.13,56.25,156.88,39.13,56.25,156.88,0.48,-0.48,-0.72,-0.17,0.0,4.0,33.44,-29.87,4.0,33.44,-29.87,0.93,0.22,-0.31,-0.03
0.0,38.19,60.94,154.56,38.19,60.94,154.56,0.52,-0.44,-0.71,-0.18,0.0,2.69,35.5,-31.94,2.69,35.5,-31.94,0.91,0.23,-0.33,-0.02
0.0,39.63,68.94,150.44,39.63,68.94,150.44,0.57,-0.4,-0.69,-0.21,0.0,2.31,39.38,-36.69,2.31,39.38,-36.69,0.89,0.26,-0.37,-0.02
0.0,41.56,76.31,138.31,41.56,76.31,138.31,0.61,-0.38,-0.66,-0.23,0.0,2.81,42.44,-42.81,2.81,42.44,-42.81,0.87,0.28,-0.4,-0.02
0.0,40.31,78.5,127.81,40.31,78.5,127.81,0.63,-0.36,-0.65,-0.23,0.0,1.06,43.63,-45.38,1.06,43.63,-45.38,0.87,0.29,-0.4,-0.01
0.0,42.25,82.25,118.12,42.25,82.25,118.12,0.65,-0.34,-0.64,-0.25,0.0,358.38,44.0,-46.0,358.38,44.0,-46.0,0.87,0.3,-0.4,0.01
0.0,42.94,83.19,6.75,42.94,83.19,6.75,0.66,-0.33,-0.62,-0.26,0.0,356.0,44.63,-48.5,356.0,44.63,-48.5,0.86,0.32,-0.4,0.03
0.0,41.0,82.75,85.69,41.0,82.75,85.69,0.66,-0.33,-0.63,-0.24,0.0,353.75,46.25,-51.94,353.75,46.25,-51.94,0.84,0.35,-0.41,0.05
0.0,40.13,82.44,92.62,40.13,82.44,92.62,0.66,-0.33,-0.63,-0.24,0.0,351.31,47.75,-53.38,351.31,47.75,-53.38,0.83,0.35,-0.42,0.06
0.0,39.5,82.31,90.62,39.5,82.31,90.62,0.66,-0.33,-0.63,-0.24,0.0,349.56,48.44,-52.75,349.56,48.44,-52.75,0.83,0.35,-0.42,0.08
0.0,37.25,80.44,108.87,37.25,80.44,108.87,0.65,-0.34,-0.64,-0.22,0.0,347.06,49.31,-50.19,347.06,49.31,-50.19,0.84,0.34,-0.41,0.1
0.0,34.25,75.69,126.5,34.25,75.69,126.5,0.62,-0.36,-0.66,-0.19,0.0,345.63,50.25,-47.75,345.63,50.25,-47.75,0.84,0.33,-0.42,0.11
0.0,31.37,71.62,133.5,31.37,71.62,133.5,0.6,-0.38,-0.68,-0.17,0.0,343.38,50.81,-43.56,343.38,50.81,-43.56,0.85,0.31,-0.41,0.13
0.0,29.81,67.62,138.0,29.81,67.62,138.0,0.58,-0.4,-0.69,-0.15,0.0,341.38,50.44,-38.94,341.38,50.44,-38.94,0.85,0.3,-0.4,0.14
0.0,29.19,64.12,143.5,29.19,64.12,143.5,0.55,-0.42,-0.71,-0.14,0.0,340.44,50.44,-36.63,340.44,50.44,-36.63,0.86,0.29,-0.4,0.15
0.0,29.12,62.75,146.0,29.12,62.75,146.0,0.53,-0.42,-0.72,-0.14,0.0,340.06,50.69,-34.31,340.06,50.69,-34.31,0.86,0.27,-0.4,0.15
0.0,31.37,61.25,151.5,31.37,61.25,151.5,0.51,-0.43,-0.73,-0.15,0.0,339.06,50.13,-29.44,339.06,50.13,-29.44,0.87,0.25,-0.4,0.16
0.0,35.69,57.31,157.69,35.69,57.31,157.69,0.46,-0.46,-0.74,-0.16,0.0,338.31,50.0,-25.19,338.31,50.0,-25.19,0.87,0.23,-0.39,0.17
0.0,40.44,54.63,162.38,40.44,54.63,162.38,0.44,-0.47,-0.75,-0.17,0.0,338.25,51.25,-23.25,338.25,51.25,-23.25,0.87,0.22,-0.41,0.17
0.0,43.5,54.31,166.31,43.5,54.31,166.31,0.43,-0.46,-0.76,-0.18,0.0,338.13,52.81,-21.25,338.13,52.81,-21.25,0.87,0.21,-0.42,0.17
0.0,47.06,54.44,169.63,47.06,54.44,169.63,0.42,-0.46,-0.76,-0.19,0.0,338.0,54.63,-19.06,338.0,54.63,-19.06,0.86,0.19,-0.43,0.17
0.0,50.88,54.44,171.75,50.88,54.44,171.75,0.42,-0.46,-0.76,-0.2,0.0,337.94,57.38,-17.75,337.94,57.38,-17.75,0.85,0.19,-0.46,0.17
0.0,54.56,55.44,174.06,54.56,55.44,174.06,0.42,-0.46,-0.75,-0.22,0.0,339.25,60.5,-18.19,339.25,60.5,-18.19,0.84,0.18,-0.48,0.15
0.0,57.75,57.69,176.25,57.75,57.69,176.25,0.43,-0.45,-0.75,-0.24,0.0,341.38,63.69,-20.69,341.38,63.69,-20.69,0.83,0.18,-0.51,0.14
0.0,59.63,61.5,-179.56,59.63,61.5,-179.56,0.45,-0.42,-0.74,-0.26,0.0,343.38,65.69,-22.0,343.38,65.69,-22.0,0.82,0.16,-0.54,0.11
0.0,64.94,65.44,-172.19,64.94,65.44,-172.19,0.46,-0.41,-0.73,-0.31,0.0,348.25,66.94,-14.38,348.25,66.94,-14.38,0.83,0.11,-0.55,0.08
0.0,71.0,67.87,-166.06,71.0,67.87,-166.06,0.46,-0.42,-0.71,-0.34,0.0,349.44,67.81,-12.38,349.44,67.81,-12.38,0.82,0.1,-0.56,0.07
0.0,75.37,69.06,-160.69,75.37,69.06,-160.69,0.46,-0.41,-0.7,-0.36,0.0,350.56,70.69,-12.88,350.56,70.69,-12.88,0.81,0.09,-0.58,0.07
0.0,77.94,71.06,-151.69,77.94,71.06,-151.69,0.47,-0.39,-0.69,-0.39,0.0,351.19,72.75,-9.19,351.19,72.75,-9.19,0.8,0.07,-0.59,0.06
0.0,83.31,72.94,-131.81,83.31,72.94,-131.81,0.47,-0.37,-0.67,-0.44,0.0,352.38,73.19,-3.63,352.38,73.19,-3.63,0.8,0.05,-0.6,0.05
0.0,90.75,72.81,-118.5,90.75,72.81,-118.5,0.45,-0.39,-0.65,-0.48,0.0,352.69,75.06,-2.25,352.69,75.06,-2.25,0.79,0.04,-0.61,0.05
0.0,100.31,71.69,-119.31,100.31,71.69,-119.31,0.4,-0.44,-0.62,-0.51,0.0,353.06,77.0,-1.25,353.06,77.0,-1.25,0.78,0.04,-0.62,0.05
0.0,109.06,68.44,-122.25,109.06,68.44,-122.25,0.36,-0.46,-0.63,-0.52,0.0,353.25,76.94,3.63,353.25,76.94,3.63,0.78,0.02,-0.62,0.04
0.0,111.12,67.19,-121.31,111.12,67.19,-121.31,0.36,-0.45,-0.63,-0.52,0.0,354.69,77.06,3.06,354.69,77.06,3.06,0.78,0.02,-0.62,0.03
0.0,108.31,67.31,-125.81,108.31,67.31,-125.81,0.36,-0.46,-0.64,-0.49,0.0,356.63,77.19,-0.94,356.63,77.19,-0.94,0.78,0.02,-0.62,0.02
0.0,108.0,64.31,-139.63,108.0,64.31,-139.63,0.33,-0.51,-0.65,-0.46,0.0,358.5,75.44,-4.06,358.5,75.44,-4.06,0.8,0.02,-0.61,0.01
0.0,110.37,61.0,-149.69,110.37,61.0,-149.69,0.3,-0.54,-0.65,-0.44,0.0,0.0,72.19,-4.38,0.0,72.19,-4.38,0.81,0.01,-0.58,-0.0
0.0,108.94,58.81,-154.63,108.94,58.81,-154.63,0.31,-0.55,-0.66,-0.41,0.0,0.25,69.12,-3.44,0.25,69.12,-3.44,0.83,0.01,-0.56,-0.0
0.0,102.0,58.5,-159.94,102.0,58.5,-159.94,0.32,-0.54,-0.67,-0.38,0.0,0.56,67.87,-3.13,0.56,67.87,-3.13,0.83,0.01,-0.56,-0.01
0.0,97.31,57.0,-165.0,97.31,57.0,-165.0,0.32,-0.56,-0.68,-0.36,0.0,1.69,66.12,-2.88,1.69,66.12,-2.88,0.84,0.0,-0.54,-0.01
0.0,95.87,54.31,-169.81,95.87,54.31,-169.81,0.31,-0.59,-0.67,-0.33,0.0,2.19,61.31,-1.31,2.19,61.31,-1.31,0.87,-0.0,-0.5,-0.02
0.0,91.87,52.5,-173.38,91.87,52.5,-173.38,0.31,-0.59,-0.68,-0.32,0.0,2.13,56.06,-2.69,2.13,56.06,-2.69,0.89,0.01,-0.46,-0.02
0.0,85.69,53.0,-176.5,85.69,53.0,-176.5,0.33,-0.58,-0.68,-0.3,0.0,2.31,52.88,-4.94,2.31,52.88,-4.94,0.9,0.02,-0.44,-0.02
0.0,82.5,52.69,-179.06,82.5,52.69,-179.06,0.33,-0.58,-0.68,-0.29,0.0,2.19,50.63,-5.69,2.19,50.63,-5.69,0.9,0.03,-0.43,-0.02
0.0,77.37,52.13,176.94,77.37,52.13,176.94,0.34,-0.59,-0.68,-0.28,0.0,148.06,48.63,-6.31,148.06,48.63,-6.31,0.25,-0.39,-0.15,-0.87
0.0,68.19,54.81,172.63,68.19,54.81,172.63,0.38,-0.56,-0.69,-0.26,0.0,146.69,49.0,-8.31,146.69,49.0,-8.31,0.26,-0.38,-0.17,-0.87
0.0,64.69,57.0,171.56,64.69,57.0,171.56,0.41,-0.53,-0.69,-0.26,0.0,146.13,50.88,-11.06,146.13,50.88,-11.06,0.26,-0.4,-0.2,-0.86
0.0,62.75,57.13,170.0,62.75,57.13,170.0,0.41,-0.54,-0.69,-0.25,0.0,145.69,53.5,-15.19,145.69,53.5,-15.19,0.26,-0.41,-0.22,-0.84
0.0,58.38,56.75,166.25,58.38,56.75,166.25,0.43,-0.53,-0.69,-0.23,0.0,144.06,54.38,-15.31,144.06,54.38,-15.31,0.28,-0.41,-0.23,-0.84
0.0,53.5,59.38,161.25,53.5,59.38,161.25,0.47,-0.52,-0.68,-0.23,0.0,142.69,57.75,-18.0,142.69,57.75,-18.0,0.27,-0.44,-0.26,-0.81
0.0,51.38,64.56,154.88,51.38,64.56,154.88,0.51,-0.5,-0.66,-0.24,0.0,142.19,62.81,-26.06,142.19,62.81,-26.06,0.27,-0.47,-0.29,-0.79
0.0,47.13,67.75,145.19,47.13,67.75,145.19,0.55,-0.48,-0.65,-0.23,0.0,140.31,64.94,-29.31,140.31,64.94,-29.31,0.29,-0.47,-0.31,-0.77
0.0,42.63,68.19,136.06,42.63,68.19,136.06,0.58,-0.47,-0.63,-0.22,0.0,137.5,66.94,-31.75,137.5,66.94,-31.75,0.3,-0.49,-0.33,-0.75
0.0,40.94,73.25,116.69,40.94,73.25,116.69,0.64,-0.42,-0.6,-0.23,0.0,134.94,70.56,-40.19,134.94,70.56,-40.19,0.3,-0.5,-0.36,-0.72
0.0,37.75,74.81,82.75,37.75,74.81,82.75,0.69,-0.39,-0.56,-0.22,0.0,132.75,73.37,-52.75,132.75,73.37,-52.75,0.31,-0.52,-0.4,-0.69
0.0,32.13,69.19,76.0,32.13,69.19,76.0,0.71,-0.41,-0.53,-0.2,0.0,130.63,74.37,-64.56,130.63,74.37,-64.56,0.31,-0.52,-0.43,-0.67
0.0,29.75,63.56,73.37,29.75,63.56,73.37,0.74,-0.43,-0.49,-0.19,0.0,129.38,73.87,-75.62,129.38,73.87,-75.62,0.31,-0.51,-0.46,-0.66
0.0,26.44,58.0,66.69,26.44,58.0,66.69,0.77,-0.42,-0.45,-0.17,0.0,128.63,72.56,-81.31,128.63,72.56,-81.31,0.31,-0.5,-0.48,-0.65
0.0,23.87,55.88,61.0,23.87,55.88,61.0,0.78,-0.41,-0.45,-0.16,0.0,128.31,70.75,-82.87,128.31,70.75,-82.87,0.31,-0.48,-0.5,-0.65
0.0,20.44,55.31,66.31,20.44,55.31,66.31,0.76,-0.43,-0.47,-0.12,0.0,127.94,68.44,-84.69,127.94,68.44,-84.69,0.32,-0.46,-0.52,-0.65
0.0,14.81,53.81,76.31,14.81,53.81,76.31,0.74,-0.45,-0.49,-0.09,0.0,127.31,66.37,-84.31,127.31,66.37,-84.31,0.32,-0.44,-0.53,-0.65
0.0,12.13,54.56,80.0,12.13,54.56,80.0,0.73,-0.44,-0.51,-0.08,3.0,126.37,64.56,-80.12,126.37,64.56,-80.12,0.33,-0.42,-0.54,-0.65
0.0,11.69,55.06,85.69,11.69,55.06,85.69,0.7,-0.46,-0.53,-0.07,3.0,124.81,62.88,-70.12,124.81,62.88,-70.12,0.35,-0.39,-0.52,-0.67
0.0,10.31,52.94,98.75,10.31,52.94,98.75,0.66,-0.5,-0.56,-0.06,3.0,122.37,60.56,-54.69,122.37,60.56,-54.69,0.39,-0.36,-0.48,-0.7
0.0,9.38,53.38,108.19,9.38,53.38,108.19,0.63,-0.48,-0.61,-0.06,3.0,121.31,57.69,-45.63,121.31,57.69,-45.63,0.41,-0.33,-0.45,-0.72
0.0,12.63,56.44,116.37,12.63,56.44,116.37,0.6,-0.48,-0.64,-0.07,3.0,121.0,55.25,-38.31,121.0,55.25,-38.31,0.42,-0.32,-0.42,-0.74
0.0,15.5,54.06,126.69,15.5,54.06,126.69,0.56,-0.51,-0.65,-0.08,3.0,121.0,52.56,-31.31,121.0,52.56,-31.31,0.43,-0.31,-0.38,-0.76
0.0,19.12,52.06,135.94,19.12,52.06,135.94,0.51,-0.53,-0.67,-0.09,3.0,121.06,49.81,-25.87,121.06,49.81,-25.87,0.44,-0.3,-0.35,-0.77
0.0,22.37,51.5,141.5,22.37,51.5,141.5,0.5,-0.52,-0.68,-0.1,3.0,121.44,48.5,-23.25,121.44,48.5,-23.25,0.44,-0.29,-0.33,-0.78
0.0,26.12,52.56,145.69,26.12,52.56,145.69,0.49,-0.51,-0.7,-0.11,3.0,121.5,48.69,-21.5,121.5,48.69,-21.5,0.44,-0.3,-0.32,-0.78
0.0,32.94,54.19,152.06,32.94,54.19,152.06,0.47,-0.5,-0.71,-0.14,3.0,120.62,48.56,-17.69,120.62,48.56,-17.69,0.45,-0.31,-0.3,-0.78
0.0,38.31,53.63,157.25,38.31,53.63,157.25,0.45,-0.51,-0.72,-0.16,3.0,120.06,49.38,-15.88,120.06,49.38,-15.88,0.45,-0.32,-0.3,-0.78
0.0,42.44,53.13,161.75,42.44,53.13,161.75,0.43,-0.5,-0.73,-0.17,3.0,119.56,53.19,-15.56,119.56,53.19,-15.56,0.44,-0.36,-0.31,-0.76
0.0,49.31,55.88,166.38,49.31,55.88,166.38,0.43,-0.49,-0.73,-0.2,3.0,120.31,57.81,-17.37,120.31,57.81,-17.37,0.43,-0.39,-0.33,-0.75
0.0,58.06,61.88,172.38,58.06,61.88,172.38,0.45,-0.47,-0.72,-0.25,3.0,122.31,61.44,-21.19,122.31,61.44,-21.19,0.4,-0.41,-0.35,-0.74
0.0,63.94,66.56,177.25,63.94,66.56,177.25,0.47,-0.45,-0.69,-0.31,3.0,126.44,65.81,-33.44,126.44,65.81,-33.44,0.35,-0.45,-0.39,-0.72
0.0,70.06,71.12,-175.44,70.06,71.12,-175.44,0.48,-0.45,-0.68,-0.34,3.0,132.25,69.12,-55.38,132.25,69.12,-55.38,0.3,-0.49,-0.42,-0.71
0.0,73.75,72.06,-167.19,73.75,72.06,-167.19,0.47,-0.43,-0.68,-0.36,3.0,137.69,69.31,-62.31,137.69,69.31,-62.31,0.27,-0.5,-0.41,-0.71
0.0,79.25,73.56,-148.06,79.25,73.56,-148.06,0.48,-0.39,-0.67,-0.41,3.0,140.81,69.06,-65.31,140.81,69.06,-65.31,0.24,-0.51,-0.42,-0.71
0.0,85.25,75.81,-121.5,85.25,75.81,-121.5,0.49,-0.38,-0.64,-0.46,3.0,145.56,66.81,-78.87,145.56,66.81,-78.87,0.2,-0.52,-0.45,-0.7
0.0,89.0,76.75,-111.12,89.0,76.75,-111.12,0.48,-0.4,-0.62,-0.48,3.0,152.0,63.06,-86.56,152.0,63.06,-86.56,0.17,-0.53,-0.46,-0.7
0.0,91.31,75.44,-110.31,91.31,75.44,-110.31,0.47,-0.38,-0.63,-0.49,3.0,157.94,60.25,-83.87,157.94,60.25,-83.87,0.12,-0.52,-0.45,-0.72
0.0,96.19,72.06,-99.75,96.19,72.06,-99.75,0.45,-0.37,-0.63,-0.52,3.0,166.13,55.13,-83.87,166.13,55.13,-83.87,0.09,-0.51,-0.46,-0.72
0.0,102.06,69.62,-102.31,102.06,69.62,-102.31,0.41,-0.39,-0.63,-0.53,3.0,173.25,51.0,-83.25,173.25,51.0,-83.25,0.04,-0.5,-0.46,-0.73
0.0,108.56,67.37,-116.69,108.56,67.37,-116.69,0.36,-0.44,-0.64,-0.52,3.0,176.06,49.5,-79.94,176.06,49.5,-79.94,0.03,-0.5,-0.45,-0.75
0.0,113.62,63.88,-129.25,113.62,63.88,-129.25,0.32,-0.48,-0.65,-0.49,3.0,178.0,48.19,-78.12,178.0,48.19,-78.12,0.01,-0.49,-0.44,-0.75
0.0,116.69,60.31,-138.44,116.69,60.31,-138.44,0.29,-0.51,-0.66,-0.47,3.0,178.81,47.75,-75.75,178.81,47.75,-75.75,0.01,-0.48,-0.43,-0.76
0.0,115.31,58.0,-145.44,115.31,58.0,-145.44,0.28,-0.53,-0.67,-0.44,3.0,179.31,47.5,-72.06,179.31,47.5,-72.06,0.0,-0.47,-0.42,-0.78
0.0,110.87,55.63,-152.69,110.87,55.63,-152.69,0.28,-0.54,-0.68,-0.4,3.0,180.31,46.44,-67.75,180.31,46.44,-67.75,-0.0,-0.46,-0.4,-0.79
0.0,108.94,52.56,-159.0,108.94,52.56,-159.0,0.26,-0.57,-0.69,-0.37,3.0,181.38,43.5,-59.56,181.38,43.5,-59.56,-0.01,-0.42,-0.37,-0.83
