Calibration_1,AccX_1,AccY_1,AccZ_1,Roll_1,Pitch_1,Yaw_1,QuatW_1,QuatX_1,QuatY_1,QuatZ_1,Calibration_2,AccX_2,AccY_2,AccZ_2,Roll_2,Pitch_2,Yaw_2,QuatW_2,QuatX_2,QuatY_2,QuatZ_2
0.0,85.25,26.44,153.19,85.25,26.44,153.19,0.32,-0.64,-0.7,-0.0,0.0,359.94,46.13,4.25,359.94,46.13,4.25,0.92,-0.03,-0.39,0.0
0.0,85.25,26.44,153.13,85.25,26.44,153.13,0.32,-0.64,-0.7,-0.0,0.0,359.94,46.13,4.25,359.94,46.13,4.25,0.92,-0.03,-0.39,0.0
0.0,85.19,26.44,153.19,85.19,26.44,153.19,0.32,-0.64,-0.7,-0.0,0.0,359.88,46.13,4.25,359.88,46.13,4.25,0.92,-0.03,-0.39,0.0
0.0,85.19,26.44,153.13,85.19,26.44,153.13,0.32,-0.64,-0.7,-0.0,0.0,359.88,46.13,4.25,359.88,46.13,4.25,0.92,-0.03,-0.39,0.0
0.0,85.19,26.44,153.13,85.19,26.44,153.13,0.32,-0.64,-0.7,-0.0,0.0,359.94,46.19,4.19,359.94,46.19,4.19,0.92,-0.03,-0.39,0.0
0.0,85.19,26.37,153.19,85.19,26.37,153.19,0.32,-0.64,-0.7,-0.0,0.0,359.94,46.06,4.25,359.94,46.06,4.25,0.92,-0.03,-0.39,0.0
0.0,85.19,26.37,153.19,85.19,26.37,153.19,0.32,-0.64,-0.7,-0.0,0.0,359.94,46.06,4.25,359.94,46.06,4.25,0.92,-0.03,-0.39,0.0
0.0,85.19,26.37,153.25,85.19,26.37,153.25,0.32,-0.64,-0.7,-0.0,0.0,359.94,46.19,4.19,359.94,46.19,4.19,0.92,-0.03,-0.39,0.0
0.0,85.12,26.44,153.25,85.12,26.44,153.25,0.32,-0.64,-0.7,-0.0,0.0,359.94,46.13,4.19,359.94,46.13,4.19,0.92,-0.03,-0.39,0.0
0.0,85.19,26.44,153.25,85.19,26.44,153.25,0.32,-0.64,-0.7,-0.0,0.0,0.0,46.19,4.19,0.0,46.19,4.19,0.92,-0.03,-0.39,-0.0
0.0,85.19,26.44,153.25,85.19,26.44,153.25,0.32,-0.64,-0.7,-0.0,0.0,0.0,46.19,4.13,0.0,46.19,4.13,0.92,-0.03,-0.39,-0.0
0.0,85.19,26.37,153.19,85.19,26.37,153.19,0.32,-0.64,-0.7,-0.0,0.0,0.0,46.0,4.31,0.0,46.0,4.31,0.92,-0.03,-0.39,-0.0
0.0,85.19,26.37,153.19,85.19,26.37,153.19,0.32,-0.64,-0.7,-0.0,0.0,0.06,46.19,4.19,0.06,46.19,4.19,0.92,-0.03,-0.39,-0.0
0.0,85.31,26.5,153.13,85.31,26.5,153.13,0.32,-0.64,-0.7,-0.0,0.0,0.06,46.13,4.31,0.06,46.13,4.31,0.92,-0.03,-0.39,-0.0
0.0,85.44,26.94,152.94,85.44,26.94,152.94,0.32,-0.64,-0.7,-0.01,0.0,0.06,46.31,4.31,0.06,46.31,4.31,0.92,-0.03,-0.39,-0.0
0.0,85.81,27.25,152.63,85.81,27.25,152.63,0.32,-0.64,-0.69,-0.01,0.0,0.06,46.44,4.31,0.06,46.44,4.31,0.92,-0.03,-0.39,-0.0
0.0,85.94,27.56,152.31,85.94,27.56,152.31,0.33,-0.64,-0.69,-0.01,0.0,359.44,46.63,4.88,359.44,46.63,4.88,0.92,-0.03,-0.4,0.0
0.0,86.81,28.06,151.19,86.81,28.06,151.19,0.34,-0.65,-0.68,-0.01,0.0,359.0,47.44,5.31,359.0,47.44,5.31,0.91,-0.03,-0.41,0.01
0.0,88.25,29.44,149.06,88.25,29.44,149.06,0.37,-0.65,-0.67,-0.01,0.0,358.06,47.63,6.63,358.06,47.63,6.63,0.91,-0.04,-0.4,0.02
0.0,7.0,32.5,146.81,7.0,32.5,146.81,0.39,-0.65,-0.66,-0.03,0.0,356.81,47.25,7.81,356.81,47.25,7.81,0.91,-0.03,-0.4,0.02
0.0,13.19,35.5,146.31,13.19,35.5,146.31,0.41,-0.64,-0.65,-0.04,0.0,356.56,48.5,6.19,356.56,48.5,6.19,0.91,-0.03,-0.42,0.03
0.0,9.63,35.81,143.88,9.63,35.81,143.88,0.42,-0.63,-0.65,-0.04,0.0,356.63,50.69,9.56,356.63,50.69,9.56,0.9,-0.05,-0.44,0.03
0.0,10.31,36.31,143.63,10.31,36.31,143.63,0.42,-0.63,-0.65,-0.04,0.0,356.63,52.69,11.06,356.63,52.69,11.06,0.89,-0.06,-0.45,0.02
0.0,9.06,36.56,142.69,9.06,36.56,142.69,0.42,-0.62,-0.65,-0.03,0.0,357.38,54.06,13.06,357.38,54.06,13.06,0.88,-0.07,-0.46,0.02
0.0,8.69,36.31,142.94,8.69,36.31,142.94,0.42,-0.63,-0.66,-0.03,0.0,358.19,54.5,14.63,358.19,54.5,14.63,0.88,-0.08,-0.46,0.01
0.0,9.13,36.19,143.88,9.13,36.19,143.88,0.42,-0.62,-0.66,-0.03,0.0,359.63,54.38,15.31,359.63,54.38,15.31,0.88,-0.09,-0.46,0.0
0.0,13.69,36.56,147.31,13.69,36.56,147.31,0.4,-0.62,-0.67,-0.05,0.0,1.19,54.75,13.25,1.19,54.75,13.25,0.88,-0.08,-0.46,-0.01
0.0,86.56,37.0,154.44,86.56,37.0,154.44,0.36,-0.64,-0.67,-0.09,0.0,1.75,55.38,12.38,1.75,55.38,12.38,0.88,-0.08,-0.47,-0.02
0.0,87.25,37.13,158.94,87.25,37.13,158.94,0.33,-0.64,-0.68,-0.12,0.0,4.0,56.88,11.81,4.0,56.88,11.81,0.87,-0.08,-0.48,-0.04
0.0,84.81,38.56,165.5,84.81,38.56,165.5,0.3,-0.63,-0.7,-0.17,0.0,7.81,57.94,6.31,7.81,57.94,6.31,0.87,-0.06,-0.48,-0.07
0.0,83.31,39.69,175.5,83.31,39.69,175.5,0.26,-0.63,-0.7,-0.22,0.0,11.69,58.19,0.75,11.69,58.19,0.75,0.87,-0.05,-0.48,-0.1
0.0,88.5,38.25,-175.5,88.5,38.25,-175.5,0.19,-0.67,-0.66,-0.27,0.0,15.06,57.0,-2.5,15.06,57.0,-2.5,0.87,-0.04,-0.48,-0.12
0.0,92.31,39.44,-162.0,92.31,39.44,-162.0,0.12,-0.67,-0.64,-0.36,0.0,17.75,57.06,-8.5,17.75,57.06,-8.5,0.87,-0.03,-0.48,-0.14
0.0,156.75,39.88,-149.13,156.75,39.88,-149.13,0.08,-0.66,-0.61,-0.43,0.0,20.56,56.69,-11.0,20.56,56.69,-11.0,0.86,-0.02,-0.48,-0.18
0.0,166.75,42.75,-135.88,166.75,42.75,-135.88,0.04,-0.62,-0.6,-0.51,0.0,28.19,53.56,-20.94,28.19,53.56,-20.94,0.86,0.03,-0.46,-0.23
0.0,174.5,44.63,-121.44,174.5,44.63,-121.44,0.02,-0.6,-0.55,-0.58,0.0,28.0,43.94,-26.19,28.0,43.94,-26.19,0.89,0.1,-0.4,-0.2
0.0,177.38,46.69,-109.56,177.38,46.69,-109.56,0.01,-0.56,-0.53,-0.64,0.0,19.62,39.81,-29.25,19.62,39.81,-29.25,0.9,0.16,-0.38,-0.15
0.0,181.5,44.13,-98.5,181.5,44.13,-98.5,-0.01,-0.52,-0.52,-0.67,0.0,20.37,39.75,-37.0,20.37,39.75,-37.0,0.88,0.2,-0.4,-0.17
0.0,181.81,44.63,-96.81,181.81,44.63,-96.81,-0.01,-0.53,-0.5,-0.68,0.0,25.44,38.63,-44.63,25.44,38.63,-44.63,0.85,0.24,-0.42,-0.2
0.0,183.63,45.94,-93.12,183.63,45.94,-93.12,-0.03,-0.53,-0.48,-0.7,0.0,27.5,35.94,-50.88,27.5,35.94,-50.88,0.84,0.27,-0.41,-0.21
0.0,188.25,44.06,-91.94,188.25,44.06,-91.94,-0.06,-0.54,-0.47,-0.69,0.0,26.69,34.69,-56.0,26.69,34.69,-56.0,0.82,0.32,-0.42,-0.2
0.0,189.75,46.88,-97.12,189.75,46.88,-97.12,-0.05,-0.6,-0.45,-0.66,0.0,26.69,34.75,-61.44,26.69,34.75,-61.44,0.81,0.34,-0.43,-0.19
0.0,187.44,49.13,-107.62,187.44,49.13,-107.62,-0.04,-0.64,-0.46,-0.62,0.0,23.87,34.69,-62.56,23.87,34.69,-62.56,0.81,0.36,-0.43,-0.17
0.0,187.63,46.5,-115.56,187.63,46.5,-115.56,-0.04,-0.65,-0.49,-0.58,0.0,17.94,35.19,-59.94,17.94,35.19,-59.94,0.83,0.36,-0.41,-0.13
0.0,189.0,44.75,-121.0,189.0,44.75,-121.0,-0.04,-0.67,-0.49,-0.55,0.0,17.0,35.31,-60.63,17.0,35.31,-60.63,0.83,0.37,-0.41,-0.12
0.0,186.13,44.0,-127.75,186.13,44.0,-127.75,-0.02,-0.69,-0.51,-0.52,0.0,18.37,33.38,-61.25,18.37,33.38,-61.25,0.83,0.38,-0.39,-0.13
0.0,183.44,41.63,-133.56,183.44,41.63,-133.56,-0.01,-0.7,-0.53,-0.48,0.0,12.25,33.31,-60.94,12.25,33.31,-60.94,0.83,0.4,-0.37,-0.09
0.0,181.88,41.0,-137.5,181.88,41.0,-137.5,-0.01,-0.71,-0.53,-0.47,0.0,0.37,37.19,-60.63,0.37,37.19,-60.63,0.83,0.42,-0.36,-0.0
0.0,180.75,40.94,-138.31,180.75,40.94,-138.31,0.0,-0.7,-0.54,-0.47,0.0,354.44,39.69,-60.38,354.44,39.69,-60.38,0.83,0.42,-0.36,0.04
0.0,177.06,41.63,-138.44,177.06,41.63,-138.44,0.02,-0.69,-0.55,-0.47,0.0,356.69,39.06,-60.88,356.69,39.06,-60.88,0.83,0.42,-0.37,0.02
0.0,174.38,42.38,-136.25,174.38,42.38,-136.25,0.03,-0.67,-0.56,-0.49,0.0,356.44,38.94,-62.81,356.44,38.94,-62.81,0.82,0.43,-0.37,0.03
0.0,172.06,44.63,-134.5,172.06,44.63,-134.5,0.04,-0.66,-0.55,-0.51,0.0,354.5,38.44,-64.56,354.5,38.44,-64.56,0.82,0.45,-0.36,0.04
0.0,169.0,46.0,-131.31,169.0,46.0,-131.31,0.05,-0.63,-0.57,-0.52,0.0,356.13,37.0,-66.56,356.13,37.0,-66.56,0.81,0.46,-0.36,0.03
0.0,165.38,47.25,-126.94,165.38,47.25,-126.94,0.08,-0.59,-0.58,-0.55,0.0,1.88,34.13,-69.56,1.88,34.13,-69.56,0.8,0.48,-0.36,-0.01
0.0,160.0,49.44,-121.19,160.0,49.44,-121.19,0.11,-0.55,-0.59,-0.58,0.0,6.44,32.0,-71.62,6.44,32.0,-71.62,0.79,0.49,-0.36,-0.04
0.0,159.44,50.44,-110.44,159.44,50.44,-110.44,0.12,-0.52,-0.57,-0.63,0.0,6.63,31.56,-73.06,6.63,31.56,-73.06,0.79,0.5,-0.36,-0.05
0.0,155.81,53.06,-98.69,155.81,53.06,-98.69,0.14,-0.46,-0.56,-0.68,0.0,5.69,30.62,-76.69,5.69,30.62,-76.69,0.77,0.52,-0.36,-0.04
0.0,155.94,48.25,-84.31,155.94,48.25,-84.31,0.16,-0.39,-0.54,-0.73,0.0,5.94,29.81,-81.25,5.94,29.81,-81.25,0.75,0.55,-0.36,-0.04
0.0,154.88,48.31,-72.69,154.88,48.31,-72.69,0.18,-0.38,-0.49,-0.76,0.0,2.38,30.87,-84.62,2.38,30.87,-84.62,0.73,0.57,-0.36,-0.02
0.0,150.5,49.81,-66.31,150.5,49.81,-66.31,0.2,-0.37,-0.48,-0.77,0.0,358.5,32.13,-84.62,358.5,32.13,-84.62,0.74,0.58,-0.35,0.02
0.0,148.25,47.06,-63.63,148.25,47.06,-63.63,0.22,-0.32,-0.49,-0.78,0.0,354.63,31.87,-84.0,354.63,31.87,-84.0,0.74,0.59,-0.32,0.04
0.0,147.81,43.69,-61.88,147.81,43.69,-61.88,0.23,-0.3,-0.49,-0.79,0.0,353.06,31.06,-84.19,353.06,31.06,-84.19,0.74,0.6,-0.31,0.05
0.0,146.19,42.94,-61.31,146.19,42.94,-61.31,0.24,-0.28,-0.5,-0.78,0.0,352.94,30.75,-83.06,352.94,30.75,-83.06,0.75,0.59,-0.31,0.04
0.0,145.38,41.25,-65.62,145.38,41.25,-65.62,0.24,-0.26,-0.54,-0.77,0.0,353.38,30.69,-79.31,353.38,30.69,-79.31,0.77,0.56,-0.3,0.05
0.0,145.31,41.63,-71.94,145.31,41.63,-71.94,0.23,-0.28,-0.57,-0.74,0.0,352.81,31.0,-72.94,352.81,31.0,-72.94,0.8,0.52,-0.29,0.05
0.0,143.25,47.0,-81.25,143.25,47.0,-81.25,0.23,-0.34,-0.6,-0.69,0.0,352.56,30.06,-65.94,352.56,30.06,-65.94,0.83,0.49,-0.27,0.05
0.0,143.25,47.06,-92.56,143.25,47.06,-92.56,0.21,-0.34,-0.65,-0.65,0.0,352.31,29.37,-60.88,352.31,29.37,-60.88,0.85,0.46,-0.26,0.05
0.0,145.69,44.88,-103.12,145.69,44.88,-103.12,0.19,-0.39,-0.67,-0.6,0.0,353.13,28.5,-58.19,353.13,28.5,-58.19,0.86,0.45,-0.25,0.05
0.0,143.5,49.13,-113.5,143.5,49.13,-113.5,0.18,-0.43,-0.67,-0.58,0.0,353.75,27.69,-57.06,353.75,27.69,-57.06,0.86,0.45,-0.24,0.05
0.0,148.31,44.56,-112.87,148.31,44.56,-112.87,0.16,-0.41,-0.69,-0.58,0.0,354.5,26.94,-56.13,354.5,26.94,-56.13,0.87,0.43,-0.24,0.04
0.0,150.31,43.25,-116.69,150.31,43.25,-116.69,0.15,-0.44,-0.69,-0.55,0.0,355.88,26.56,-54.25,355.88,26.56,-54.25,0.87,0.42,-0.24,0.03
0.0,150.25,44.06,-121.94,150.25,44.06,-121.94,0.14,-0.46,-0.69,-0.54,0.0,355.81,26.75,-53.5,355.81,26.75,-53.5,0.88,0.42,-0.24,0.03
0.0,152.63,42.13,-121.37,152.63,42.13,-121.37,0.13,-0.45,-0.7,-0.54,0.0,356.31,26.56,-52.13,356.31,26.56,-52.13,0.88,0.4,-0.24,0.02
0.0,154.5,41.31,-120.06,154.5,41.31,-120.06,0.12,-0.45,-0.7,-0.55,0.0,359.44,26.75,-51.31,359.44,26.75,-51.31,0.88,0.39,-0.26,-0.0
0.0,156.38,41.56,-119.75,156.38,41.56,-119.75,0.11,-0.47,-0.68,-0.55,0.0,1.25,27.06,-51.38,1.25,27.06,-51.38,0.88,0.39,-0.27,-0.01
0.0,157.06,41.56,-118.56,157.06,41.56,-118.56,0.11,-0.45,-0.69,-0.56,0.0,3.63,27.06,-51.94,3.63,27.06,-51.94,0.88,0.39,-0.28,-0.04
0.0,158.06,40.63,-115.37,158.06,40.63,-115.37,0.11,-0.43,-0.68,-0.58,0.0,10.25,27.06,-54.19,10.25,27.06,-54.19,0.86,0.39,-0.31,-0.1
0.0,159.44,40.88,-112.87,159.44,40.88,-112.87,0.11,-0.44,-0.67,-0.59,0.0,18.75,26.56,-57.38,18.75,26.56,-57.38,0.84,0.39,-0.34,-0.15
0.0,159.94,41.75,-110.69,159.94,41.75,-110.69,0.11,-0.43,-0.66,-0.6,0.0,23.44,26.44,-59.75,23.44,26.44,-59.75,0.83,0.39,-0.36,-0.18
0.0,160.56,40.88,-106.94,160.56,40.88,-106.94,0.1,-0.41,-0.66,-0.62,0.0,164.25,26.87,-62.25,164.25,26.87,-62.25,0.1,-0.21,-0.51,-0.83
0.0,160.75,41.25,-102.31,160.75,41.25,-102.31,0.11,-0.4,-0.64,-0.65,0.0,168.06,27.5,-66.94,168.06,27.5,-66.94,0.08,-0.24,-0.53,-0.81
0.0,160.38,41.88,-96.75,160.38,41.88,-96.75,0.12,-0.39,-0.62,-0.68,0.0,169.31,29.0,-73.0,169.31,29.0,-73.0,0.07,-0.27,-0.56,-0.78
0.0,161.13,42.06,-89.87,161.13,42.06,-89.87,0.11,-0.38,-0.58,-0.71,0.0,168.75,32.19,-80.62,168.75,32.19,-80.62,0.08,-0.32,-0.6,-0.73
0.0,163.63,42.19,-82.81,163.63,42.19,-82.81,0.1,-0.38,-0.54,-0.74,0.0,164.63,37.06,-90.5,164.63,37.06,-90.5,0.1,-0.36,-0.63,-0.68
0.0,166.88,42.5,-77.44,166.88,42.5,-77.44,0.08,-0.39,-0.51,-0.76,0.0,162.94,38.63,-100.06,162.94,38.63,-100.06,0.1,-0.39,-0.66,-0.64
0.0,170.31,42.75,-74.87,170.31,42.75,-74.87,0.05,-0.4,-0.49,-0.77,0.0,161.88,39.25,-104.44,161.88,39.25,-104.44,0.1,-0.4,-0.66,-0.62
0.0,178.63,40.31,-75.5,178.63,40.31,-75.5,-0.0,-0.43,-0.48,-0.77,0.0,162.5,39.06,-105.5,162.5,39.06,-105.5,0.09,-0.41,-0.66,-0.62
0.0,181.31,45.94,-80.69,181.31,45.94,-80.69,-0.01,-0.51,-0.45,-0.73,0.0,167.63,37.06,-104.06,167.63,37.06,-104.06,0.06,-0.4,-0.65,-0.64
0.0,182.56,47.75,-88.31,182.56,47.75,-88.31,-0.02,-0.53,-0.48,-0.7,0.0,168.69,37.44,-95.75,168.69,37.44,-95.75,0.07,-0.39,-0.62,-0.68
0.0,186.13,42.44,-96.94,186.13,42.44,-96.94,-0.03,-0.54,-0.52,-0.66,0.0,166.5,38.38,-89.31,166.5,38.38,-89.31,0.09,-0.36,-0.59,-0.72
0.0,185.0,43.5,-107.56,185.0,43.5,-107.56,-0.02,-0.59,-0.53,-0.61,0.0,164.81,38.38,-79.56,164.81,38.38,-79.56,0.1,-0.33,-0.55,-0.76
0.0,184.31,43.44,-115.19,184.31,43.44,-115.19,-0.02,-0.61,-0.54,-0.58,0.0,164.44,36.56,-72.0,164.44,36.56,-72.0,0.11,-0.3,-0.52,-0.79
0.0,184.56,41.94,-119.06,184.56,41.94,-119.06,-0.02,-0.62,-0.55,-0.56,0.0,160.5,35.56,-64.81,160.5,35.56,-64.81,0.15,-0.26,-0.49,-0.82
0.0,182.81,41.56,-124.12,182.81,41.56,-124.12,-0.01,-0.64,-0.56,-0.53,0.0,156.88,33.88,-58.75,156.88,33.88,-58.75,0.18,-0.23,-0.48,-0.83
0.0,179.25,42.13,-129.75,179.25,42.13,-129.75,0.01,-0.65,-0.56,-0.51,0.0,155.5,32.19,-57.81,155.5,32.19,-57.81,0.18,-0.21,-0.48,-0.83
0.0,177.5,41.63,-131.81,177.5,41.63,-131.81,0.01,-0.65,-0.57,-0.5,3.0,155.31,31.62,-56.19,155.31,31.62,-56.19,0.19,-0.21,-0.46,-0.84
0.0,174.75,42.06,-133.75,174.75,42.06,-133.75,0.03,-0.66,-0.57,-0.49,3.0,153.69,31.62,-54.13,153.69,31.62,-54.13,0.2,-0.2,-0.46,-0.84
0.0,171.44,43.19,-136.06,171.44,43.19,-136.06,0.04,-0.66,-0.57,-0.49,3.0,153.25,31.56,-53.81,153.25,31.56,-53.81,0.2,-0.2,-0.46,-0.84
0.0,169.69,43.94,-137.0,169.69,43.94,-137.0,0.04,-0.67,-0.57,-0.48,3.0,153.81,31.69,-53.88,153.81,31.69,-53.88,0.19,-0.21,-0.46,-0.84
0.0,168.06,44.44,-138.56,168.06,44.44,-138.56,0.05,-0.68,-0.56,-0.48,3.0,154.56,31.75,-54.38,154.56,31.75,-54.38,0.19,-0.21,-0.46,-0.84
0.0,165.38,45.44,-140.25,165.38,45.44,-140.25,0.06,-0.68,-0.56,-0.48,3.0,155.56,31.62,-55.56,155.56,31.62,-55.56,0.18,-0.21,-0.47,-0.84
0.0,164.13,46.13,-140.13,164.13,46.13,-140.13,0.07,-0.67,-0.56,-0.48,3.0,157.06,31.44,-56.69,157.06,31.44,-56.69,0.17,-0.22,-0.47,-0.84
0.0,163.25,47.06,-138.88,163.25,47.06,-138.88,0.07,-0.66,-0.56,-0.49,3.0,158.0,31.06,-57.69,158.0,31.06,-57.69,0.16,-0.22,-0.48,-0.84
0.0,162.56,47.81,-135.94,162.56,47.81,-135.94,0.08,-0.64,-0.57,-0.51,3.0,158.81,30.69,-59.06,158.81,30.69,-59.06,0.16,-0.22,-0.49,-0.83
0.0,162.0,48.56,-132.25,162.0,48.56,-132.25,0.08,-0.62,-0.57,-0.53,3.0,157.19,31.37,-61.19,157.19,31.37,-61.19,0.17,-0.22,-0.5,-0.82
0.0,161.5,49.56,-127.94,161.5,49.56,-127.94,0.09,-0.6,-0.57,-0.55,3.0,155.25,33.5,-64.56,155.25,33.5,-64.56,0.18,-0.24,-0.53,-0.8
0.0,160.5,50.06,-121.25,160.5,50.06,-121.25,0.1,-0.56,-0.58,-0.58,3.0,152.81,36.31,-69.81,152.81,36.31,-69.81,0.19,-0.25,-0.56,-0.76
0.0,157.69,50.94,-113.12,157.69,50.94,-113.12,0.13,-0.52,-0.58,-0.61,3.0,146.81,40.0,-77.62,146.81,40.0,-77.62,0.23,-0.27,-0.61,-0.71
0.0,150.81,54.75,-101.5,150.81,54.75,-101.5,0.18,-0.46,-0.56,-0.67,3.0,138.44,43.88,-87.62,138.44,43.88,-87.62,0.26,-0.27,-0.66,-0.65
0.0,149.31,52.88,-79.81,149.31,52.88,-79.81,0.2,-0.39,-0.5,-0.75,3.0,133.38,44.88,-97.62,133.38,44.88,-97.62,0.27,-0.27,-0.7,-0.61
0.0,152.25,47.19,-61.19,152.25,47.19,-61.19,0.2,-0.33,-0.45,-0.81,3.0,131.81,43.44,-103.19,131.81,43.44,-103.19,0.27,-0.25,-0.72,-0.58
0.0,151.19,42.81,-53.44,151.19,42.81,-53.44,0.22,-0.29,-0.44,-0.82,3.0,125.69,44.56,-104.0,125.69,44.56,-104.0,0.32,-0.24,-0.72,-0.56
0.0,147.81,42.13,-53.13,147.81,42.13,-53.13,0.25,-0.28,-0.45,-0.81,3.0,111.25,51.69,-101.0,111.25,51.69,-101.0,0.4,-0.22,-0.71,-0.54
0.0,144.81,41.63,-55.69,144.81,41.63,-55.69,0.26,-0.26,-0.48,-0.8,3.0,104.06,54.63,-96.19,104.06,54.63,-96.19,0.43,-0.21,-0.69,-0.54
0.0,143.69,41.19,-59.25,143.69,41.19,-59.25,0.26,-0.26,-0.5,-0.78,2.0,103.81,54.63,-90.69,103.81,54.63,-90.69,0.43,-0.2,-0.67,-0.56
0.0,142.06,44.94,-63.56,142.06,44.94,-63.56,0.26,-0.3,-0.52,-0.76,2.0,107.12,53.13,-84.12,107.12,53.13,-84.12,0.43,-0.2,-0.65,-0.6
0.0,140.88,48.75,-72.94,140.88,48.75,-72.94,0.25,-0.33,-0.56,-0.71,2.0,111.62,50.69,-78.5,111.62,50.69,-78.5,0.42,-0.19,-0.63,-0.63
0.0,140.13,51.31,-84.81,140.13,51.31,-84.81,0.25,-0.37,-0.59,-0.67,2.0,116.06,48.0,-74.81,116.06,48.0,-74.81,0.4,-0.19,-0.61,-0.66
0.0,139.13,53.75,-95.12,139.13,53.75,-95.12,0.24,-0.41,-0.61,-0.64,2.0,121.12,45.25,-71.69,121.12,45.25,-71.69,0.38,-0.19,-0.59,-0.69
0.0,140.44,52.94,-102.5,140.44,52.94,-102.5,0.22,-0.42,-0.63,-0.61,2.0,124.87,43.25,-68.12,124.87,43.25,-68.12,0.37,-0.18,-0.57,-0.71
0.0,140.88,52.94,-109.0,140.88,52.94,-109.0,0.21,-0.45,-0.63,-0.59,2.0,125.56,42.44,-65.44,125.56,42.44,-65.44,0.37,-0.18,-0.56,-0.72
0.0,141.69,52.69,-112.06,141.69,52.69,-112.06,0.2,-0.46,-0.64,-0.59,1.0,126.0,41.88,-63.31,126.0,41.88,-63.31,0.37,-0.18,-0.55,-0.73
0.0,144.19,50.81,-112.12,144.19,50.81,-112.12,0.19,-0.45,-0.64,-0.59,1.0,126.87,41.31,-61.81,126.87,41.31,-61.81,0.37,-0.18,-0.54,-0.74
0.0,145.63,50.5,-113.87,145.63,50.5,-113.87,0.18,-0.47,-0.64,-0.58,1.0,127.5,40.94,-60.31,127.5,40.94,-60.31,0.37,-0.18,-0.53,-0.75
0.0,147.0,49.94,-113.81,147.0,49.94,-113.81,0.17,-0.46,-0.64,-0.58,1.0,127.94,40.63,-59.44,127.94,40.63,-59.44,0.36,-0.18,-0.52,-0.75
0.0,147.63,49.69,-112.69,147.63,49.69,-112.69,0.17,-0.46,-0.64,-0.59,1.0,128.38,40.44,-58.81,128.38,40.44,-58.81,0.36,-0.18,-0.52,-0.75
0.0,147.94,50.06,-111.06,147.94,50.06,-111.06,0.17,-0.46,-0.63,-0.6,1.0,128.88,40.56,-58.5,128.88,40.56,-58.5,0.36,-0.18,-0.52,-0.75
0.0,147.94,50.88,-108.81,147.94,50.88,-108.81,0.18,-0.46,-0.62,-0.61,1.0,129.63,40.88,-58.81,129.63,40.88,-58.81,0.35,-0.19,-0.52,-0.75
0.0,147.75,51.13,-105.5,147.75,51.13,-105.5,0.18,-0.45,-0.61,-0.63,1.0,128.81,41.75,-59.5,128.81,41.75,-59.5,0.36,-0.19,-0.52,-0.75
0.0,147.94,52.13,-100.94,147.94,52.13,-100.94,0.19,-0.45,-0.59,-0.65,1.0,126.69,43.13,-59.75,126.69,43.13,-59.75,0.37,-0.2,-0.53,-0.74
